dieturn_id,image,conf,src_px,is_representative
dt_wsqqm6xje,TPS_00643,0.6438,"710.3,432.4;767.8,362.4;737.9,337.8;680.4,407.9",True
dt_wsqqtfbd6,TPS_00422,0.6427,"461.5,460.8;439.7,410.5;400.2,427.6;422.0,477.9",True
dt_wsqqkv6m7,TPS_02098,0.6426,"503.9,443.1;510.6,416.1;491.1,411.2;484.4,438.2",True
dt_wsqqkyzc4,TPS_00280,0.6422,"681.7,410.7;710.4,311.9;651.0,294.7;622.4,393.5",True
dt_wsqqt5wfk,TPS_01225,0.6419,"30.7,320.5;23.8,269.9;-10.8,274.7;-3.9,325.2",True
dt_wsqqmr37g,TPS_00173,0.6417,"525.7,209.5;531.4,182.2;447.2,164.8;441.6,192.1",True
dt_wsqqx2v88,TPS_00497,0.6409,"554.9,569.7;552.7,537.4;532.9,538.7;535.2,571.1",True
dt_wsqqvgh12,TPS_02394,0.6406,"519.0,603.7;550.8,564.2;533.4,550.2;501.6,589.7",True
dt_wsqqtq7s3,TPS_00343,0.6402,"366.6,1034.9;372.6,1009.1;332.2,999.8;326.3,1025.5",True
dt_wsqqt17rr,TPS_00712,0.6398,"271.1,581.9;266.0,528.0;219.1,532.4;224.2,586.3",True
dt_wsqqt17rr,TPS_00712,0.634,"271.2,579.5;265.8,525.5;219.1,530.2;224.5,584.2",False
dt_wsqqwm5xq,TPS_00368,0.6379,"713.2,202.8;723.6,159.8;572.6,123.5;562.3,166.4",True
dt_wsqqmt5wp,TPS_00305,0.6369,"511.3,716.0;509.2,689.3;450.1,693.9;452.1,720.6",True
dt_wsqqt2592,TPS_01532,0.6361,"615.5,808.8;622.2,765.1;502.5,746.6;495.7,790.3",True
dt_wsqqmy37b,TPS_00577,0.6335,"33.0,544.4;29.3,480.0;-7.4,482.1;-3.7,546.6",True
dt_wsqqtf3xq,TPS_02438,0.6331,"431.6,726.6;437.9,682.5;404.3,677.8;398.1,721.8",True
dt_wsqqtrd1b,TPS_02218,0.6293,"816.2,688.3;764.6,606.6;727.2,630.3;778.8,711.9",True
dt_wsqqw2588,TPS_02464,0.6293,"29.8,460.7;21.5,439.8;-6.2,450.8;2.1,471.7",True
dt_wsqqkuyu2,TPS_01055,0.6284,"819.4,873.6;831.8,842.5;814.6,835.6;802.2,866.8",True
dt_wsqqt88e8,TPS_00715,0.6225,"585.5,234.3;583.2,199.0;521.6,203.0;524.0,238.4",True
dt_wsqqt88e8,TPS_00715,0.5134,"586.3,233.3;584.2,199.1;520.4,203.0;522.5,237.2",False
dt_wsqqkv91u,TPS_02424,0.6189,"43.0,431.0;42.0,406.1;-4.7,408.1;-3.6,433.0",True
dt_wsqqwc9cd,TPS_01841,0.616,"769.4,745.5;738.4,631.6;604.0,668.2;635.0,782.1",True
dt_wsqqt3tvg,TPS_01491,0.6157,"1030.8,549.0;1033.9,458.0;998.2,456.8;995.1,547.8",True
dt_wsqqkyhmr,TPS_02171,0.6146,"470.9,58.2;483.0,-5.6;456.1,-10.7;444.1,53.1",True
dt_wsqqmy9rh,TPS_00105,0.6139,"402.0,186.3;402.7,141.1;236.2,138.6;235.5,183.8",True
dt_wsqqjwptb,TPS_00375,0.6125,"37.1,576.6;29.7,517.5;-9.9,522.4;-2.5,581.5",True
dt_wsqqtpts8,TPS_00154,0.6111,"377.4,889.6;308.1,814.1;253.2,864.4;322.6,939.9",True
dt_wsqqjz5c0,TPS_00230,0.611,"37.3,0.2;28.4,-16.6;-7.7,2.5;1.2,19.3",True
dt_wsqqt0v76,TPS_00486,0.6052,"468.6,601.5;476.3,562.2;399.2,547.0;391.4,586.3",True
dt_wsqquwz85,TPS_01013,0.6032,"788.7,64.2;772.1,28.5;737.2,44.7;753.9,80.5",True
dt_wsqqwjd8h,TPS_00869,0.6028,"578.3,794.3;578.8,708.0;465.1,707.3;464.6,793.7",True
dt_wsqqw2127,TPS_00009,0.599,"802.4,547.5;798.3,512.6;720.2,521.7;724.2,556.6",True
dt_wsqqmx2n9,TPS_00050,0.599,"683.7,972.4;697.5,916.3;561.9,882.8;548.1,939.0",True
dt_wsqqmrzm9,TPS_00325,0.5973,"632.0,304.5;563.3,220.6;529.2,248.6;597.9,332.5",True
dt_wsqqn5ews,TPS_02311,0.5966,"87.9,149.9;73.5,110.8;-22.6,146.3;-8.2,185.4",True
dt_wsqqt0un5,TPS_00156,0.5962,"553.5,625.9;551.5,569.0;425.5,573.5;427.5,630.3",True
dt_wsqqqj6rg,TPS_01362,0.5962,"532.2,462.0;511.6,436.4;487.7,455.7;508.4,481.2",True
dt_wsqqjwr7x,TPS_00509,0.5952,"234.1,744.9;225.6,683.9;189.3,688.9;197.8,750.0",True
dt_wsqqmwcdq,TPS_00458,0.5946,"665.0,45.2;677.3,-1.1;637.1,-11.8;624.8,34.6",True
dt_wsqquj9dd,TPS_01764,0.5926,"657.5,405.2;659.7,385.8;631.0,382.6;628.9,402.1",True
dt_wsqqmj6xf,TPS_00103,0.5903,"176.6,784.3;207.0,672.4;130.0,651.4;99.5,763.3",True
dt_wsqqq0knx,TPS_00327,0.59,"265.5,522.1;276.9,423.0;238.7,418.7;227.4,517.8",True
dt_wsqqx9bs2,TPS_00849,0.5897,"343.4,247.1;303.9,195.4;280.0,213.7;319.5,265.3",True
dt_wsqqgvxs4,TPS_00489,0.5884,"473.2,761.9;488.2,729.1;384.1,681.5;369.1,714.2",True
dt_wsqqqw882,TPS_00654,0.5867,"581.3,1030.7;579.3,976.5;521.3,978.7;523.3,1032.9",True
dt_wsqqt644w,TPS_00324,0.5862,"171.3,755.8;174.4,697.0;144.5,695.4;141.4,754.2",True
dt_wsqqmxs0z,TPS_01386,0.585,"1026.3,49.5;1027.1,19.2;1016.9,18.9;1016.0,49.3",True
dt_wsqqmc3pz,TPS_02068,0.5831,"808.5,42.6;765.2,-18.9;726.0,8.7;769.2,70.2",True
dt_wsqqmfzc2,TPS_01457,0.5814,"29.7,615.5;7.2,585.2;-22.4,607.2;-0.0,637.5",True
dt_wsqqnmmhq,TPS_02432,0.5799,"450.3,821.0;452.7,787.2;424.1,785.2;421.7,819.0",True
dt_wsqqnmmhq,TPS_01157,0.5776,"706.3,309.0;708.7,275.2;680.1,273.2;677.7,307.0",False
dt_wsqqkssvc,TPS_00964,0.5798,"325.4,432.7;341.4,407.4;323.5,396.1;307.5,421.4",True
dt_wsqqwt7s3,TPS_00498,0.5792,"603.1,610.4;604.0,580.1;563.6,578.9;562.7,609.2",True
dt_wsqqve86u,TPS_00514,0.577,"818.2,551.9;870.1,463.4;827.0,438.2;775.2,526.7",True
dt_wsqqmvptq,TPS_00038,0.5768,"205.7,405.9;203.6,294.8;143.1,295.9;145.2,407.0",True
dt_wsqqv1ddj,TPS_00402,0.5762,"945.7,914.5;942.7,875.6;810.2,885.9;813.3,924.8",True
dt_wsqqtyqd1,TPS_00891,0.5751,"395.2,921.1;378.3,839.6;348.4,845.9;365.3,927.3",True
dt_wsqqvbbd8,TPS_00456,0.5675,"643.6,136.8;643.5,100.1;494.8,100.1;494.8,136.8",True
dt_wsqqvbbd8,TPS_00456,0.5042,"637.7,137.6;637.8,98.5;496.4,98.4;496.4,137.5",False
dt_wsqqwbq6e,TPS_00844,0.5651,"1032.9,218.4;1024.8,190.7;959.9,209.6;968.0,237.3",True
dt_wsqqunef9,TPS_01866,0.5638,"885.0,290.5;874.0,261.2;789.1,292.9;800.0,322.3",True
dt_wsqqmr4xe,TPS_00727,0.5633,"260.4,875.4;268.6,840.9;181.6,820.2;173.4,854.8",True
dt_wsqqmr4xe,TPS_00726,0.5574,"772.5,619.4;780.7,584.9;693.5,564.2;685.3,598.8",False
dt_wsqqw4pb5,TPS_00701,0.5632,"733.6,726.6;721.9,700.3;702.6,708.8;714.3,735.2",True
dt_wsqqtfb9f,TPS_00422,0.563,"460.4,601.5;450.3,551.8;399.4,562.2;409.5,611.8",True
dt_wsqqmq4sy,TPS_00373,0.5608,"695.9,195.8;699.1,157.3;602.9,149.2;599.7,187.7",True
dt_wsqqmjd97,TPS_00103,0.5603,"244.6,331.3;243.9,306.9;194.6,308.2;195.2,332.6",True
dt_wsqqw751m,TPS_02364,0.5603,"615.3,26.5;608.9,-7.3;575.1,-0.9;581.5,32.8",True
dt_wsqqwewgt,TPS_00536,0.5553,"434.0,763.9;407.2,663.1;326.5,684.5;353.4,785.4",True
dt_wsqqkvvfk,TPS_01106,0.5498,"552.7,569.9;545.0,547.1;531.3,551.8;539.0,574.5",True
dt_wsqqtbcd4,TPS_00651,0.5485,"188.1,480.3;186.9,413.3;151.4,413.9;152.5,480.9",True
dt_wsqqtfckc,TPS_01434,0.547,"342.2,1038.8;350.5,1014.8;315.0,1002.6;306.8,1026.5",True
dt_wsqqwbrr8,TPS_00191,0.5453,"832.9,575.5;826.3,549.3;794.4,557.4;801.0,583.6",True
dt_wsqqqquxn,TPS_01543,0.5439,"449.5,1002.6;446.1,975.4;428.6,977.6;432.1,1004.8",True
dt_wsqqq52c3,TPS_00641,0.5359,"363.1,669.3;343.2,642.6;318.3,661.1;338.1,687.8",True
dt_wsqqwe6bc,TPS_00799,0.5353,"663.1,489.0;643.6,392.2;552.5,410.5;572.1,507.4",True
dt_wsqqtd89t,TPS_00678,0.5351,"383.5,127.4;379.4,85.8;348.6,88.8;352.6,130.4",True
dt_wsqqv25ue,TPS_02111,0.5299,"786.6,706.3;758.1,663.3;733.2,679.7;761.7,722.8",True
dt_wsqqv25ue,TPS_01136,0.5003,"530.7,194.4;502.0,151.0;477.0,167.5;505.7,210.9",False
dt_wsqqmn1w2,TPS_02214,0.5281,"13.8,592.6;21.4,529.1;-0.9,526.4;-8.5,589.9",True
dt_wsqqmhs95,TPS_00490,0.5274,"282.4,544.6;261.7,453.5;221.8,462.6;242.5,553.7",True
dt_wsqqm5mfn,TPS_01049,0.5274,"696.2,509.8;695.6,447.7;665.0,448.0;665.6,510.1",True
dt_wsqqtr3vh,TPS_01314,0.5257,"14.7,962.6;9.5,939.8;-5.1,943.1;0.1,965.9",True
dt_wsqqnmsdg,TPS_00387,0.5235,"1028.6,582.7;1026.7,539.3;1001.1,540.4;1003.1,583.8",True
dt_wsqqmyv7v,TPS_00061,0.5224,"865.1,377.4;860.4,324.3;823.9,327.5;828.5,380.6",True
dt_wsqqmgzpq,TPS_00638,0.5204,"450.7,409.6;424.8,337.0;332.9,369.8;358.8,442.3",True
dt_wsqqsbr3n,TPS_00991,0.5191,"437.7,633.5;442.7,596.3;405.1,591.3;400.2,628.5",True
dt_wsqqw9x8y,TPS_01843,0.5183,"183.4,941.5;176.5,914.4;157.7,919.2;164.5,946.3",True
dt_wsqqw74zk,TPS_02484,0.5182,"856.3,85.2;844.8,51.5;773.6,75.7;785.1,109.4",True
dt_wsqqnwbm5,TPS_00407,0.5179,"1021.7,146.8;1045.3,102.4;1025.5,91.9;1001.9,136.2",True
dt_wsqqw2hkw,TPS_02492,0.5156,"177.0,612.6;157.9,566.8;115.8,584.4;134.9,630.2",True
dt_wsqqt0vkd,TPS_00486,0.5153,"464.4,265.8;471.3,233.0;387.8,215.5;380.9,248.3",True
dt_wsqqt3jgd,TPS_00699,0.5149,"941.8,594.7;942.3,510.7;908.2,510.5;907.7,594.5",True
dt_wsqqmrbsv,TPS_00147,0.5146,"129.3,553.5;143.5,508.1;61.3,482.2;47.0,527.7",True
dt_wsqqt0d6c,TPS_01586,0.5146,"599.1,453.4;593.3,422.6;574.8,426.2;580.6,456.9",True
dt_wsqqmq5cy,TPS_00269,0.5144,"448.8,820.6;450.0,782.4;349.9,779.4;348.7,817.6",True
dt_wsqqt9sku,TPS_00627,0.5129,"573.1,599.0;571.7,547.4;547.0,548.1;548.4,599.7",True
dt_wsqqtr37h,TPS_00767,0.5122,"852.3,1.8;832.7,-27.1;793.0,-0.1;812.6,28.7",True
dt_wsqqwfhjq,TPS_00856,0.5121,"698.7,272.9;641.2,180.9;613.9,197.9;671.4,290.0",True
dt_wsqqqxd5j,TPS_00746,0.5116,"378.1,464.7;371.3,402.3;335.7,406.2;342.4,468.6",True
dt_wsqqtr328,TPS_00767,0.5116,"548.6,679.8;525.7,652.7;509.1,666.8;532.0,693.8",True
dt_wsqqub0pd,TPS_01093,0.5098,"733.9,374.9;707.3,327.3;673.8,345.9;700.4,393.6",True
dt_wsqqt8dcn,TPS_00716,0.5051,"674.4,972.2;684.4,864.1;629.6,859.0;619.5,967.1",True
dt_wsqqtq6wz,TPS_00151,0.5044,"499.5,19.5;490.9,-11.4;453.9,-1.1;462.5,29.8",True
dt_wsqqqrgd2,TPS_01176,0.5007,"23.7,706.9;13.7,686.1;-9.6,697.3;0.4,718.1",True
