id,lat,lon,n_nodes,source,zoom,grid
TPS_01162,25.069795,121.590516,2,taipei_udd_Image_2025,21,4
TPS_01163,24.997037,121.544604,2,taipei_udd_Image_2025,21,4
TPS_01164,24.996747,121.544792,2,taipei_udd_Image_2025,21,4
TPS_01165,24.999091,121.546612,2,taipei_udd_Image_2025,21,4
TPS_01166,25.114258,121.502279,2,taipei_udd_Image_2025,21,4
TPS_01167,24.996792,121.57083,2,taipei_udd_Image_2025,21,4
TPS_01168,25.005137,121.567659,2,taipei_udd_Image_2025,21,4
TPS_01169,25.051779,121.549435,2,taipei_udd_Image_2025,21,4
TPS_01170,25.062208,121.54234,2,taipei_udd_Image_2025,21,4
TPS_01171,25.062503,121.542615,2,taipei_udd_Image_2025,21,4
TPS_01172,25.061758,121.550743,2,taipei_udd_Image_2025,21,4
TPS_01173,25.06213,121.543951,2,taipei_udd_Image_2025,21,4
TPS_01174,25.054545,121.569623,2,taipei_udd_Image_2025,21,4
TPS_01175,25.043191,121.565769,2,taipei_udd_Image_2025,21,4
TPS_01176,25.048045,121.568815,2,taipei_udd_Image_2025,21,4
TPS_01177,25.049248,121.569564,2,taipei_udd_Image_2025,21,4
TPS_01178,25.052695,121.570164,2,taipei_udd_Image_2025,21,4
TPS_01179,25.056345,121.569511,2,taipei_udd_Image_2025,21,4
TPS_01180,25.057407,121.569176,2,taipei_udd_Image_2025,21,4
TPS_01181,25.059358,121.568766,2,taipei_udd_Image_2025,21,4
TPS_01182,25.063374,121.56824,2,taipei_udd_Image_2025,21,4
TPS_01183,25.051294,121.569452,2,taipei_udd_Image_2025,21,4
TPS_01184,25.051346,121.56412,2,taipei_udd_Image_2025,21,4
TPS_01185,25.057231,121.555429,2,taipei_udd_Image_2025,21,4
TPS_01186,25.04856,121.560781,2,taipei_udd_Image_2025,21,4
TPS_01187,25.048677,121.567322,2,taipei_udd_Image_2025,21,4
TPS_01188,25.062019,121.556368,2,taipei_udd_Image_2025,21,4
TPS_01189,25.072361,121.544568,2,taipei_udd_Image_2025,21,4
TPS_01190,25.071964,121.544371,2,taipei_udd_Image_2025,21,4
TPS_01191,25.06834,121.568139,2,taipei_udd_Image_2025,21,4
TPS_01192,25.098422,121.546652,2,taipei_udd_Image_2025,21,4
TPS_01193,25.062298,121.560076,2,taipei_udd_Image_2025,21,4
TPS_01194,25.062514,121.54102,2,taipei_udd_Image_2025,21,4
TPS_01195,25.062193,121.540675,2,taipei_udd_Image_2025,21,4
TPS_01196,25.066206,121.544489,2,taipei_udd_Image_2025,21,4
TPS_01197,25.06668,121.544117,2,taipei_udd_Image_2025,21,4
TPS_01198,25.064632,121.533427,2,taipei_udd_Image_2025,21,4
TPS_01199,25.062206,121.533238,2,taipei_udd_Image_2025,21,4
TPS_01200,25.06245,121.53292,2,taipei_udd_Image_2025,21,4
TPS_01201,25.062529,121.533468,2,taipei_udd_Image_2025,21,4
TPS_01202,25.059716,121.536743,2,taipei_udd_Image_2025,21,4
TPS_01203,25.066361,121.535923,2,taipei_udd_Image_2025,21,4
TPS_01204,25.066097,121.535303,2,taipei_udd_Image_2025,21,4
TPS_01205,25.067008,121.534123,2,taipei_udd_Image_2025,21,4
TPS_01206,25.067328,121.534665,2,taipei_udd_Image_2025,21,4
TPS_01207,25.048432,121.548803,2,taipei_udd_Image_2025,21,4
TPS_01208,25.041771,121.548747,2,taipei_udd_Image_2025,21,4
TPS_01209,25.041232,121.548992,2,taipei_udd_Image_2025,21,4
TPS_01210,25.047937,121.549046,2,taipei_udd_Image_2025,21,4
TPS_01211,25.024346,121.548832,2,taipei_udd_Image_2025,21,4
TPS_01212,25.024772,121.548596,2,taipei_udd_Image_2025,21,4
TPS_01213,25.017005,121.548805,2,taipei_udd_Image_2025,21,4
TPS_01214,25.016918,121.549296,2,taipei_udd_Image_2025,21,4
TPS_01215,25.021403,121.543566,2,taipei_udd_Image_2025,21,4
TPS_01216,25.021133,121.543111,2,taipei_udd_Image_2025,21,4
TPS_01217,25.022441,121.538079,2,taipei_udd_Image_2025,21,4
TPS_01218,25.022957,121.537572,2,taipei_udd_Image_2025,21,4
TPS_01219,25.022504,121.537518,2,taipei_udd_Image_2025,21,4
TPS_01220,25.022624,121.535386,2,taipei_udd_Image_2025,21,4
TPS_01221,25.068075,121.536187,2,taipei_udd_Image_2025,21,4
TPS_01222,25.06843,121.527602,2,taipei_udd_Image_2025,21,4
TPS_01223,25.068256,121.528143,2,taipei_udd_Image_2025,21,4
TPS_01224,25.070821,121.5278,2,taipei_udd_Image_2025,21,4
TPS_01225,25.068413,121.518601,2,taipei_udd_Image_2025,21,4
TPS_01226,25.072571,121.536727,2,taipei_udd_Image_2025,21,4
TPS_01227,25.04373,121.502617,2,taipei_udd_Image_2025,21,4
TPS_01228,25.048109,121.545532,2,taipei_udd_Image_2025,21,4
TPS_01229,25.048735,121.562594,2,taipei_udd_Image_2025,21,4
TPS_01230,25.048857,121.563855,2,taipei_udd_Image_2025,21,4
TPS_01231,25.053414,121.552943,2,taipei_udd_Image_2025,21,4
TPS_01232,25.053265,121.552592,2,taipei_udd_Image_2025,21,4
TPS_01233,25.059898,121.551927,2,taipei_udd_Image_2025,21,4
TPS_01234,25.059302,121.56816,2,taipei_udd_Image_2025,21,4
TPS_01235,25.062564,121.579367,2,taipei_udd_Image_2025,21,4
TPS_01236,25.063906,121.564711,2,taipei_udd_Image_2025,21,4
TPS_01237,25.045152,121.548767,2,taipei_udd_Image_2025,21,4
TPS_01238,25.044583,121.549009,2,taipei_udd_Image_2025,21,4
TPS_01239,25.079684,121.524511,2,taipei_udd_Image_2025,21,4
TPS_01240,25.07996,121.524199,2,taipei_udd_Image_2025,21,4
TPS_01241,25.074505,121.525837,2,taipei_udd_Image_2025,21,4
TPS_01242,25.070553,121.523489,2,taipei_udd_Image_2025,21,4
TPS_01243,25.062321,121.551883,2,taipei_udd_Image_2025,21,4
TPS_01244,25.05126,121.515441,1,taipei_udd_Image_2025,21,4
TPS_01245,25.023786,121.524781,1,taipei_udd_Image_2025,21,4
TPS_01246,25.028972,121.518843,1,taipei_udd_Image_2025,21,4
TPS_01247,25.075008,121.585194,1,taipei_udd_Image_2025,21,4
TPS_01248,25.072838,121.576095,1,taipei_udd_Image_2025,21,4
TPS_01249,25.084782,121.593724,1,taipei_udd_Image_2025,21,4
TPS_01250,25.125352,121.471658,1,taipei_udd_Image_2025,21,4
TPS_01251,25.126698,121.471811,1,taipei_udd_Image_2025,21,4
TPS_01252,25.024654,121.528582,1,taipei_udd_Image_2025,21,4
TPS_01253,25.025434,121.522754,1,taipei_udd_Image_2025,21,4
TPS_01254,25.041919,121.50009,1,taipei_udd_Image_2025,21,4
TPS_01255,25.022569,121.528383,1,taipei_udd_Image_2025,21,4
TPS_01256,25.024109,121.52169,1,taipei_udd_Image_2025,21,4
TPS_01257,25.04199,121.524416,1,taipei_udd_Image_2025,21,4
TPS_01258,25.042757,121.526494,1,taipei_udd_Image_2025,21,4
TPS_01259,25.043168,121.524767,1,taipei_udd_Image_2025,21,4
TPS_01260,25.041584,121.526154,1,taipei_udd_Image_2025,21,4
TPS_01261,25.045028,121.517154,1,taipei_udd_Image_2025,21,4
TPS_01262,25.022292,121.523908,1,taipei_udd_Image_2025,21,4
TPS_01263,25.021963,121.531542,1,taipei_udd_Image_2025,21,4
TPS_01264,25.025808,121.523285,1,taipei_udd_Image_2025,21,4
TPS_01265,25.109741,121.534154,1,taipei_udd_Image_2025,21,4
TPS_01266,25.151234,121.550069,1,taipei_udd_Image_2025,21,4
TPS_01267,25.118975,121.552869,1,taipei_udd_Image_2025,21,4
TPS_01268,25.045927,121.525541,1,taipei_udd_Image_2025,21,4
TPS_01269,25.075729,121.576012,1,taipei_udd_Image_2025,21,4
TPS_01270,25.083945,121.571921,1,taipei_udd_Image_2025,21,4
TPS_01271,25.084577,121.565555,1,taipei_udd_Image_2025,21,4
TPS_01272,25.080384,121.57026,1,taipei_udd_Image_2025,21,4
TPS_01273,25.078852,121.56945,1,taipei_udd_Image_2025,21,4
TPS_01274,25.081146,121.568338,1,taipei_udd_Image_2025,21,4
TPS_01275,25.080353,121.567884,1,taipei_udd_Image_2025,21,4
TPS_01276,25.079729,121.567489,1,taipei_udd_Image_2025,21,4
TPS_01277,25.07734,121.572829,1,taipei_udd_Image_2025,21,4
TPS_01278,25.084546,121.600514,1,taipei_udd_Image_2025,21,4
TPS_01279,25.083566,121.573263,1,taipei_udd_Image_2025,21,4
TPS_01280,25.082252,121.572782,1,taipei_udd_Image_2025,21,4
TPS_01281,25.085333,121.573776,1,taipei_udd_Image_2025,21,4
TPS_01282,25.075111,121.576932,1,taipei_udd_Image_2025,21,4
TPS_01283,25.084432,121.578994,1,taipei_udd_Image_2025,21,4
TPS_01284,25.026366,121.556463,1,taipei_udd_Image_2025,21,4
TPS_01285,25.105179,121.557241,1,taipei_udd_Image_2025,21,4
TPS_01286,25.119631,121.580118,1,taipei_udd_Image_2025,21,4
TPS_01287,25.137904,121.546554,1,taipei_udd_Image_2025,21,4
TPS_01288,25.042432,121.616983,1,taipei_udd_Image_2025,21,4
TPS_01289,25.124679,121.587673,1,taipei_udd_Image_2025,21,4
TPS_01290,25.12611,121.587724,1,taipei_udd_Image_2025,21,4
TPS_01291,25.086667,121.588543,1,taipei_udd_Image_2025,21,4
TPS_01292,25.084306,121.585138,1,taipei_udd_Image_2025,21,4
TPS_01293,25.167482,121.540094,1,taipei_udd_Image_2025,21,4
TPS_01294,25.086204,121.550311,1,taipei_udd_Image_2025,21,4
TPS_01295,25.085771,121.549491,1,taipei_udd_Image_2025,21,4
TPS_01296,25.085265,121.55021,1,taipei_udd_Image_2025,21,4
TPS_01297,25.083462,121.552273,1,taipei_udd_Image_2025,21,4
TPS_01298,25.082643,121.560649,1,taipei_udd_Image_2025,21,4
TPS_01299,25.022201,121.533173,1,taipei_udd_Image_2025,21,4
TPS_01300,24.980214,121.554902,1,taipei_udd_Image_2025,21,4
TPS_01301,25.041799,121.500854,1,taipei_udd_Image_2025,21,4
TPS_01302,25.040966,121.50074,1,taipei_udd_Image_2025,21,4
TPS_01303,25.026226,121.513921,1,taipei_udd_Image_2025,21,4
TPS_01304,25.00191,121.562011,1,taipei_udd_Image_2025,21,4
TPS_01305,25.137152,121.482846,1,taipei_udd_Image_2025,21,4
TPS_01306,25.135109,121.478212,1,taipei_udd_Image_2025,21,4
TPS_01307,25.130164,121.471867,1,taipei_udd_Image_2025,21,4
TPS_01308,25.128427,121.468908,1,taipei_udd_Image_2025,21,4
TPS_01309,25.125998,121.470084,1,taipei_udd_Image_2025,21,4
TPS_01310,25.135841,121.479871,1,taipei_udd_Image_2025,21,4
TPS_01311,25.138136,121.485135,1,taipei_udd_Image_2025,21,4
TPS_01312,25.136979,121.482091,1,taipei_udd_Image_2025,21,4
TPS_01313,25.130799,121.502016,1,taipei_udd_Image_2025,21,4
TPS_01314,25.089767,121.522763,1,taipei_udd_Image_2025,21,4
TPS_01315,25.126623,121.465977,1,taipei_udd_Image_2025,21,4
TPS_01316,24.988895,121.552339,1,taipei_udd_Image_2025,21,4
TPS_01317,24.984885,121.554201,1,taipei_udd_Image_2025,21,4
TPS_01318,24.983222,121.554039,1,taipei_udd_Image_2025,21,4
TPS_01319,24.981977,121.553722,1,taipei_udd_Image_2025,21,4
TPS_01320,25.121571,121.493558,1,taipei_udd_Image_2025,21,4
TPS_01321,25.121461,121.493121,1,taipei_udd_Image_2025,21,4
TPS_01322,25.126373,121.501502,1,taipei_udd_Image_2025,21,4
TPS_01323,25.127571,121.507528,1,taipei_udd_Image_2025,21,4
TPS_01324,25.035544,121.515007,1,taipei_udd_Image_2025,21,4
TPS_01325,25.101847,121.529121,1,taipei_udd_Image_2025,21,4
TPS_01326,25.104907,121.522378,1,taipei_udd_Image_2025,21,4
TPS_01327,25.036034,121.546014,1,taipei_udd_Image_2025,21,4
TPS_01328,25.031028,121.546062,1,taipei_udd_Image_2025,21,4
TPS_01329,25.032403,121.51635,1,taipei_udd_Image_2025,21,4
TPS_01330,25.112317,121.51947,1,taipei_udd_Image_2025,21,4
TPS_01331,25.03302,121.505073,1,taipei_udd_Image_2025,21,4
TPS_01332,25.049201,121.514873,1,taipei_udd_Image_2025,21,4
TPS_01333,25.06667,121.525748,1,taipei_udd_Image_2025,21,4
TPS_01334,25.138421,121.504992,1,taipei_udd_Image_2025,21,4
TPS_01335,25.144446,121.527143,1,taipei_udd_Image_2025,21,4
TPS_01336,25.104634,121.521975,1,taipei_udd_Image_2025,21,4
TPS_01337,25.102325,121.520813,1,taipei_udd_Image_2025,21,4
TPS_01338,25.119107,121.522366,1,taipei_udd_Image_2025,21,4
TPS_01339,25.118451,121.526121,1,taipei_udd_Image_2025,21,4
TPS_01340,25.014012,121.535003,1,taipei_udd_Image_2025,21,4
TPS_01341,25.013521,121.534457,1,taipei_udd_Image_2025,21,4
TPS_01342,25.040598,121.524014,1,taipei_udd_Image_2025,21,4
TPS_01343,25.113606,121.515881,1,taipei_udd_Image_2025,21,4
TPS_01344,25.117498,121.513195,1,taipei_udd_Image_2025,21,4
TPS_01345,25.119944,121.509928,1,taipei_udd_Image_2025,21,4
TPS_01346,25.120396,121.507512,1,taipei_udd_Image_2025,21,4
TPS_01347,25.12271,121.502922,1,taipei_udd_Image_2025,21,4
TPS_01348,25.121379,121.502672,1,taipei_udd_Image_2025,21,4
TPS_01349,25.118415,121.528478,1,taipei_udd_Image_2025,21,4
TPS_01350,25.116362,121.574014,1,taipei_udd_Image_2025,21,4
TPS_01351,25.035995,121.548125,1,taipei_udd_Image_2025,21,4
TPS_01352,25.035493,121.549063,1,taipei_udd_Image_2025,21,4
TPS_01353,25.039804,121.545205,1,taipei_udd_Image_2025,21,4
TPS_01354,25.038997,121.546063,1,taipei_udd_Image_2025,21,4
TPS_01355,25.028274,121.546014,1,taipei_udd_Image_2025,21,4
TPS_01356,25.071213,121.571895,1,taipei_udd_Image_2025,21,4
TPS_01357,25.071694,121.574358,1,taipei_udd_Image_2025,21,4
TPS_01358,25.039372,121.555025,1,taipei_udd_Image_2025,21,4
TPS_01359,25.034419,121.538042,1,taipei_udd_Image_2025,21,4
TPS_01360,25.038382,121.541268,1,taipei_udd_Image_2025,21,4
TPS_01361,25.033494,121.538023,1,taipei_udd_Image_2025,21,4
TPS_01362,25.035121,121.555968,1,taipei_udd_Image_2025,21,4
TPS_01363,25.037056,121.552927,1,taipei_udd_Image_2025,21,4
TPS_01364,25.037003,121.555549,1,taipei_udd_Image_2025,21,4
TPS_01365,25.030985,121.548028,1,taipei_udd_Image_2025,21,4
TPS_01366,25.028185,121.551144,1,taipei_udd_Image_2025,21,4
TPS_01367,25.02994,121.550457,1,taipei_udd_Image_2025,21,4
TPS_01368,25.03245,121.554287,1,taipei_udd_Image_2025,21,4
TPS_01369,25.030194,121.55422,1,taipei_udd_Image_2025,21,4
TPS_01370,25.03213,121.551576,1,taipei_udd_Image_2025,21,4
TPS_01371,25.028305,121.552641,1,taipei_udd_Image_2025,21,4
TPS_01372,25.032539,121.553331,1,taipei_udd_Image_2025,21,4
TPS_01373,25.030946,121.551544,1,taipei_udd_Image_2025,21,4
TPS_01374,25.032867,121.550142,1,taipei_udd_Image_2025,21,4
TPS_01375,25.047472,121.55633,1,taipei_udd_Image_2025,21,4
TPS_01376,25.046488,121.55645,1,taipei_udd_Image_2025,21,4
TPS_01377,25.046182,121.553566,1,taipei_udd_Image_2025,21,4
TPS_01378,25.046157,121.54969,1,taipei_udd_Image_2025,21,4
TPS_01379,25.032086,121.561355,1,taipei_udd_Image_2025,21,4
TPS_01380,25.039199,121.56154,1,taipei_udd_Image_2025,21,4
TPS_01381,25.035934,121.561956,1,taipei_udd_Image_2025,21,4
TPS_01382,25.044379,121.554697,1,taipei_udd_Image_2025,21,4
TPS_01383,25.043936,121.55384,1,taipei_udd_Image_2025,21,4
TPS_01384,25.04979,121.555084,1,taipei_udd_Image_2025,21,4
TPS_01385,25.050152,121.560776,1,taipei_udd_Image_2025,21,4
TPS_01386,25.045953,121.536179,1,taipei_udd_Image_2025,21,4
TPS_01387,25.031141,121.539433,1,taipei_udd_Image_2025,21,4
TPS_01388,25.028741,121.539393,1,taipei_udd_Image_2025,21,4
TPS_01389,25.034548,121.537601,1,taipei_udd_Image_2025,21,4
TPS_01390,25.036458,121.537464,1,taipei_udd_Image_2025,21,4
TPS_01391,25.036838,121.537477,1,taipei_udd_Image_2025,21,4
TPS_01392,25.036825,121.538252,1,taipei_udd_Image_2025,21,4
TPS_01393,25.040153,121.537442,1,taipei_udd_Image_2025,21,4
TPS_01394,25.028843,121.537974,1,taipei_udd_Image_2025,21,4
TPS_01395,25.025016,121.537896,1,taipei_udd_Image_2025,21,4
TPS_01396,25.027052,121.547997,1,taipei_udd_Image_2025,21,4
TPS_01397,25.027717,121.537955,1,taipei_udd_Image_2025,21,4
TPS_01398,25.05092,121.537017,1,taipei_udd_Image_2025,21,4
TPS_01399,25.049957,121.542183,1,taipei_udd_Image_2025,21,4
TPS_01400,25.048278,121.542147,1,taipei_udd_Image_2025,21,4
TPS_01401,25.048376,121.536939,1,taipei_udd_Image_2025,21,4
TPS_01402,25.048357,121.539107,1,taipei_udd_Image_2025,21,4
TPS_01403,25.048328,121.540405,1,taipei_udd_Image_2025,21,4
TPS_01404,25.050128,121.547494,1,taipei_udd_Image_2025,21,4
TPS_01405,25.049973,121.540431,1,taipei_udd_Image_2025,21,4
TPS_01406,25.027097,121.55828,1,taipei_udd_Image_2025,21,4
TPS_01407,25.02587,121.560854,1,taipei_udd_Image_2025,21,4
TPS_01408,25.039701,121.571889,1,taipei_udd_Image_2025,21,4
TPS_01409,25.039118,121.566098,1,taipei_udd_Image_2025,21,4
TPS_01410,25.040041,121.5719,1,taipei_udd_Image_2025,21,4
TPS_01411,25.028695,121.562997,1,taipei_udd_Image_2025,21,4
TPS_01412,25.029122,121.564958,1,taipei_udd_Image_2025,21,4
TPS_01413,25.027481,121.565525,1,taipei_udd_Image_2025,21,4
TPS_01414,25.028731,121.558162,1,taipei_udd_Image_2025,21,4
TPS_01415,25.030725,121.56131,1,taipei_udd_Image_2025,21,4
TPS_01416,25.029264,121.56186,1,taipei_udd_Image_2025,21,4
TPS_01417,25.029555,121.562296,1,taipei_udd_Image_2025,21,4
TPS_01418,25.031967,121.565408,1,taipei_udd_Image_2025,21,4
TPS_01419,25.028042,121.56357,1,taipei_udd_Image_2025,21,4
TPS_01420,25.027698,121.563171,1,taipei_udd_Image_2025,21,4
TPS_01421,25.039052,121.569808,1,taipei_udd_Image_2025,21,4
TPS_01422,25.034013,121.565428,1,taipei_udd_Image_2025,21,4
TPS_01423,25.039015,121.571865,1,taipei_udd_Image_2025,21,4
TPS_01424,25.023415,121.569812,1,taipei_udd_Image_2025,21,4
TPS_01425,25.024808,121.569402,1,taipei_udd_Image_2025,21,4
TPS_01426,25.024999,121.537439,1,taipei_udd_Image_2025,21,4
TPS_01427,25.018206,121.527811,1,taipei_udd_Image_2025,21,4
TPS_01428,25.018511,121.527457,1,taipei_udd_Image_2025,21,4
TPS_01429,25.006905,121.57593,1,taipei_udd_Image_2025,21,4
TPS_01430,25.064681,121.535029,1,taipei_udd_Image_2025,21,4
TPS_01431,25.060276,121.537213,1,taipei_udd_Image_2025,21,4
TPS_01432,25.060248,121.53922,1,taipei_udd_Image_2025,21,4
TPS_01433,25.060227,121.540746,1,taipei_udd_Image_2025,21,4
TPS_01434,25.065134,121.543702,1,taipei_udd_Image_2025,21,4
TPS_01435,25.066014,121.538318,1,taipei_udd_Image_2025,21,4
TPS_01436,25.062029,121.544918,1,taipei_udd_Image_2025,21,4
TPS_01437,25.065993,121.540974,1,taipei_udd_Image_2025,21,4
TPS_01438,25.054651,121.540524,1,taipei_udd_Image_2025,21,4
TPS_01439,25.054762,121.536626,1,taipei_udd_Image_2025,21,4
TPS_01440,25.054683,121.53909,1,taipei_udd_Image_2025,21,4
TPS_01441,25.054734,121.537086,1,taipei_udd_Image_2025,21,4
TPS_01442,25.076716,121.526353,1,taipei_udd_Image_2025,21,4
TPS_01443,25.053345,121.542089,1,taipei_udd_Image_2025,21,4
TPS_01444,25.054605,121.542134,1,taipei_udd_Image_2025,21,4
TPS_01445,25.037721,121.578201,1,taipei_udd_Image_2025,21,4
TPS_01446,25.036366,121.579133,1,taipei_udd_Image_2025,21,4
TPS_01447,25.033575,121.571774,1,taipei_udd_Image_2025,21,4
TPS_01448,25.034684,121.573522,1,taipei_udd_Image_2025,21,4
TPS_01449,25.036509,121.573553,1,taipei_udd_Image_2025,21,4
TPS_01450,25.034193,121.571772,1,taipei_udd_Image_2025,21,4
TPS_01451,25.036486,121.574531,1,taipei_udd_Image_2025,21,4
TPS_01452,25.057982,121.530209,1,taipei_udd_Image_2025,21,4
TPS_01453,25.054862,121.530148,1,taipei_udd_Image_2025,21,4
TPS_01454,25.064873,121.527955,1,taipei_udd_Image_2025,21,4
TPS_01455,25.064828,121.530358,1,taipei_udd_Image_2025,21,4
TPS_01456,25.018272,121.550975,1,taipei_udd_Image_2025,21,4
TPS_01457,25.020339,121.552707,1,taipei_udd_Image_2025,21,4
TPS_01458,25.01847,121.558959,1,taipei_udd_Image_2025,21,4
TPS_01459,25.018524,121.556891,1,taipei_udd_Image_2025,21,4
TPS_01460,25.01779,121.557875,1,taipei_udd_Image_2025,21,4
TPS_01461,25.018692,121.554576,1,taipei_udd_Image_2025,21,4
TPS_01462,25.017021,121.558396,1,taipei_udd_Image_2025,21,4
TPS_01463,25.01848,121.557416,1,taipei_udd_Image_2025,21,4
TPS_01464,25.016802,121.559888,1,taipei_udd_Image_2025,21,4
TPS_01465,25.015069,121.561653,1,taipei_udd_Image_2025,21,4
TPS_01466,25.019717,121.55351,1,taipei_udd_Image_2025,21,4
TPS_01467,25.064802,121.531741,1,taipei_udd_Image_2025,21,4
TPS_01468,25.022915,121.546895,1,taipei_udd_Image_2025,21,4
TPS_01469,25.060312,121.534875,1,taipei_udd_Image_2025,21,4
TPS_01470,25.060283,121.536733,1,taipei_udd_Image_2025,21,4
TPS_01471,25.077053,121.512107,1,taipei_udd_Image_2025,21,4
TPS_01472,25.075875,121.511892,1,taipei_udd_Image_2025,21,4
TPS_01473,25.075781,121.517701,1,taipei_udd_Image_2025,21,4
TPS_01474,25.067293,121.515937,1,taipei_udd_Image_2025,21,4
TPS_01475,25.070529,121.515906,1,taipei_udd_Image_2025,21,4
TPS_01476,25.071985,121.515888,1,taipei_udd_Image_2025,21,4
TPS_01477,25.073048,121.515857,1,taipei_udd_Image_2025,21,4
TPS_01478,25.072105,121.510996,1,taipei_udd_Image_2025,21,4
TPS_01479,25.06851,121.519538,1,taipei_udd_Image_2025,21,4
TPS_01480,25.074588,121.513915,1,taipei_udd_Image_2025,21,4
TPS_01481,25.073032,121.511232,1,taipei_udd_Image_2025,21,4
TPS_01482,25.072074,121.512637,1,taipei_udd_Image_2025,21,4
TPS_01483,25.07998,121.51093,1,taipei_udd_Image_2025,21,4
TPS_01484,25.084114,121.509938,1,taipei_udd_Image_2025,21,4
TPS_01485,25.053282,121.545193,1,taipei_udd_Image_2025,21,4
TPS_01486,25.068091,121.568339,1,taipei_udd_Image_2025,21,4
TPS_01487,25.055854,121.560307,1,taipei_udd_Image_2025,21,4
TPS_01488,25.066559,121.531801,1,taipei_udd_Image_2025,21,4
TPS_01489,25.066566,121.530432,1,taipei_udd_Image_2025,21,4
TPS_01490,25.064852,121.529057,1,taipei_udd_Image_2025,21,4
TPS_01491,25.058024,121.527433,1,taipei_udd_Image_2025,21,4
TPS_01492,25.058019,121.527783,1,taipei_udd_Image_2025,21,4
TPS_01493,25.061058,121.56542,1,taipei_udd_Image_2025,21,4
TPS_01494,25.059634,121.56588,1,taipei_udd_Image_2025,21,4
TPS_01495,25.057148,121.567357,1,taipei_udd_Image_2025,21,4
TPS_01496,25.056185,121.563665,1,taipei_udd_Image_2025,21,4
TPS_01497,25.055647,121.563721,1,taipei_udd_Image_2025,21,4
TPS_01498,25.055472,121.567202,1,taipei_udd_Image_2025,21,4
TPS_01499,25.052373,121.567998,1,taipei_udd_Image_2025,21,4
TPS_01500,25.044102,121.531815,1,taipei_udd_Image_2025,21,4
TPS_01501,25.061208,121.530273,1,taipei_udd_Image_2025,21,4
TPS_01502,25.058961,121.530229,1,taipei_udd_Image_2025,21,4
TPS_01503,25.060334,121.528969,1,taipei_udd_Image_2025,21,4
TPS_01504,25.060351,121.530257,1,taipei_udd_Image_2025,21,4
TPS_01505,25.060262,121.52748,1,taipei_udd_Image_2025,21,4
TPS_01506,25.050991,121.534775,1,taipei_udd_Image_2025,21,4
TPS_01507,25.047995,121.530057,1,taipei_udd_Image_2025,21,4
TPS_01508,25.048428,121.534728,1,taipei_udd_Image_2025,21,4
TPS_01509,25.048485,121.531447,1,taipei_udd_Image_2025,21,4
TPS_01510,25.049731,121.530039,1,taipei_udd_Image_2025,21,4
TPS_01511,25.0501,121.52856,1,taipei_udd_Image_2025,21,4
TPS_01512,25.050513,121.531479,1,taipei_udd_Image_2025,21,4
TPS_01513,25.050515,121.530057,1,taipei_udd_Image_2025,21,4
TPS_01514,25.053674,121.530125,1,taipei_udd_Image_2025,21,4
TPS_01515,25.053653,121.531533,1,taipei_udd_Image_2025,21,4
TPS_01516,25.054821,121.531563,1,taipei_udd_Image_2025,21,4
TPS_01517,25.057443,121.527769,1,taipei_udd_Image_2025,21,4
TPS_01518,25.056047,121.530171,1,taipei_udd_Image_2025,21,4
TPS_01519,25.056058,121.528892,1,taipei_udd_Image_2025,21,4
TPS_01520,25.054883,121.528869,1,taipei_udd_Image_2025,21,4
TPS_01521,25.058002,121.528896,1,taipei_udd_Image_2025,21,4
TPS_01522,25.057014,121.515574,1,taipei_udd_Image_2025,21,4
TPS_01523,25.049992,121.564512,1,taipei_udd_Image_2025,21,4
TPS_01524,25.050387,121.528088,1,taipei_udd_Image_2025,21,4
TPS_01525,25.050348,121.524954,1,taipei_udd_Image_2025,21,4
TPS_01526,25.052123,121.523571,1,taipei_udd_Image_2025,21,4
TPS_01527,25.04954,121.522847,1,taipei_udd_Image_2025,21,4
TPS_01528,25.049068,121.522707,1,taipei_udd_Image_2025,21,4
TPS_01529,25.048334,121.52813,1,taipei_udd_Image_2025,21,4
TPS_01530,25.048739,121.526372,1,taipei_udd_Image_2025,21,4
TPS_01531,25.047553,121.526028,1,taipei_udd_Image_2025,21,4
TPS_01532,25.049147,121.524575,1,taipei_udd_Image_2025,21,4
TPS_01533,25.045664,121.519205,1,taipei_udd_Image_2025,21,4
TPS_01534,25.037558,121.582685,1,taipei_udd_Image_2025,21,4
TPS_01535,25.032746,121.578956,1,taipei_udd_Image_2025,21,4
TPS_01536,25.040771,121.580749,1,taipei_udd_Image_2025,21,4
TPS_01537,25.039573,121.579258,1,taipei_udd_Image_2025,21,4
TPS_01538,25.047922,121.572183,1,taipei_udd_Image_2025,21,4
TPS_01539,25.047962,121.570442,1,taipei_udd_Image_2025,21,4
TPS_01540,25.042298,121.570207,1,taipei_udd_Image_2025,21,4
TPS_01541,25.04224,121.571977,1,taipei_udd_Image_2025,21,4
TPS_01542,25.042075,121.577791,1,taipei_udd_Image_2025,21,4
TPS_01543,25.043528,121.570233,1,taipei_udd_Image_2025,21,4
TPS_01544,25.043474,121.572022,1,taipei_udd_Image_2025,21,4
TPS_01545,25.043251,121.577778,1,taipei_udd_Image_2025,21,4
TPS_01546,25.048914,121.579232,1,taipei_udd_Image_2025,21,4
TPS_01547,25.051589,121.581438,1,taipei_udd_Image_2025,21,4
TPS_01548,25.051124,121.581567,1,taipei_udd_Image_2025,21,4
TPS_01549,25.052189,121.580215,1,taipei_udd_Image_2025,21,4
